id,facility_id,year,material,commodity,value_tonnes,grade_ppm,recovery_rate,yield_ppm,amount_sold_tonnes,metal_payable_tonnes,mine_processing,reporting_period,source_id,comment,id_minerals
8445,COM01276.00,2005,Con.Zn,Me.Zn,87276,540000,0,,,,,,det_2989,,10959
8446,COM01276.00,2005,O.bulk,Me.Ag,87.212,48.940516,,,,,,,det_2986,,10961
8447,COM01276.00,2005,O.bulk,Me.Au,2.428,1.362514,,,,,,,det_2986,,10961
8448,COM01276.00,2006,Con.Cu,Me.Cu,20098,279000,0,,,,,,det_2989,,10962
8449,COM01276.00,2006,Con.Pb,Me.Pb,2099,311000,0,,,,,,det_2989,,10963
8450,COM01276.00,2006,Con.Zn,Me.Zn,71650,545000,0,,,,,,det_2989,,10964
8451,COM01276.00,2006,O.bulk,Me.Ag,67.828,40.397856,,,,,,,det_2986,,10966
8452,COM01276.00,2006,O.bulk,Me.Au,1.9,1.131626,,,,,,,det_2986,,10966
8453,COM01276.00,2007,Con.Cu,Me.Cu,11633,278000,0,,,,,,det_2989,,10967
8454,COM01276.00,2007,Con.Pb,Me.Pb,3409,316000,0,,,,,,det_2989,,10968
8455,COM01276.00,2007,Con.Zn,Me.Zn,70913,540000,0,,,,,,det_2989,,10969
8456,COM01276.00,2007,O.bulk,Me.Ag,79.753,43.156385,,,,,,,det_2986,,10971
8457,COM01276.00,2007,O.bulk,Me.Au,1.412,0.764069,,,,,,,det_2986,,10971
8458,COM01276.00,2008,Con.Cu,Me.Cu,9413,290000,0,,,,,,det_2989,,10972
8459,COM01276.00,2008,Con.Pb,Me.Pb,1896,417000,0,,,,,,det_2989,,10973
8460,COM01276.00,2008,Con.Zn,Me.Zn,38479,547000,0,,,,,,det_2989,,10974
8461,COM01276.00,2008,O.bulk,Me.Ag,47.671,35.18155,,,,,,,det_2986,,10976
8462,COM01276.00,2008,O.bulk,Me.Au,1.141,0.842066,,,,,,,det_2986,,10976
8463,COM01276.00,2009,Con.Cu,Me.Cu,8090,284000,0,,,,,,det_2989,,10977
8464,COM01276.00,2009,Con.Pb,Me.Pb,1731,427000,0,,,,,,det_2989,,10978
8465,COM01276.00,2009,Con.Zn,Me.Zn,31491,547000,0,,,,,,det_2989,,10979
8466,COM01276.00,2009,O.bulk,Me.Ag,48.186,40.424497,,,,,,,det_2986,,10981
8467,COM01276.00,2009,O.bulk,Me.Au,1.568,1.315436,,,,,,,det_2986,,10981
8468,COM01276.00,2010,Con.Cu,Me.Cu,8000,264000,0,,,,,,det_2990,,10982
8469,COM01276.00,2010,Con.Pb,Me.Pb,2000,415000,0,,,,,,det_2990,,10983
8470,COM01276.00,2010,Con.Zn,Me.Zn,40000,547000,0,,,,,,det_2990,,10984
8471,COM01276.00,2010,O.bulk,Me.Ag,52.806,38.404364,,,,,,,det_2987,,10986
8472,COM01276.00,2010,O.bulk,Me.Au,1.285,0.934545,,,,,,,det_2987,,10986
8473,COM01276.00,2011,Con.Cu,Me.Cu,14000,233000,0,,,,,,det_2990,,10987
8474,COM01276.00,2011,Con.Pb,Me.Pb,1000,417000,0,,,,,,det_2990,,10988
8475,COM01276.00,2011,Con.Zn,Me.Zn,38000,557000,0,,,,,,det_2990,,10989
8476,COM01276.00,2011,O.bulk,Me.Ag,45.318,27.023256,,,,,,,det_2987,,10991
8477,COM01276.00,2011,O.bulk,Me.Au,0.989,0.589744,,,,,,,det_2987,,10991
8478,COM01276.00,2012,Con.Cu,Me.Cu,12000,255000,0,,,,,,det_2990,,10992
8479,COM01276.00,2012,Con.Pb,Me.Pb,1000,445000,0,,,,,,det_2990,,10993
8480,COM01276.00,2012,Con.Zn,Me.Zn,30000,546000,0,,,,,,det_2990,,10994
8481,COM01276.00,2012,O.bulk,Me.Ag,41.405,22.236842,,,,,,,det_2987,,10996
8482,COM01276.00,2012,O.bulk,Me.Au,1.434,0.77014,,,,,,,det_2987,,10996
8483,COM01276.00,2012,O.bulk,Me.Te,6.791,3.647154,,,,,,,det_2987,,10996
8484,COM01276.00,2013,Con.Cu,Me.Cu,8000,254000,0,,,,,,det_2990,,10997
8485,COM01276.00,2013,Con.Pb,Me.Pb,1000,452600,0,,,,,,det_2990,,10998
8486,COM01276.00,2013,Con.Zn,Me.Zn,35000,559000,0,,,,,,det_2990,,10999
8487,COM01276.00,2013,O.bulk,Me.Ag,45.212,24.992814,,,,,,,det_2987,,11001
8488,COM01276.00,2013,O.bulk,Me.Au,1.808,0.999447,,,,,,,det_2987,,11001
8489,COM01276.00,2013,O.bulk,Me.Te,24.457,13.519624,,,,,,,det_2987,,11001
8490,COM01276.00,2014,Con.Cu,Me.Cu,8000,245000,0,,,,,,det_2990,,11002
8491,COM01276.00,2014,Con.Pb,Me.Pb,2000,329000,0,,,,,,det_2990,,11003
8492,COM01276.00,2014,Con.Zn,Me.Zn,45000,549000,0,,,,,,det_2990,,11004
8493,COM01276.00,2014,O.bulk,Me.Ag,47.421,25.467777,,,,,,,det_2987,,11006
8494,COM01276.00,2014,O.bulk,Me.Au,2.062,1.107411,,,,,,,det_2987,,11006
8495,COM01276.00,2014,O.bulk,Me.Te,30.917,16.604189,,,,,,,det_2987,,11006
8496,COM01276.00,2015,Con.Cu,Me.Cu,5000,257000,0,,,,,,det_2990,,11007
8497,COM01276.00,2015,Con.Pb,Me.Pb,3000,340000,0,,,,,,det_2990,,11008
8498,COM01276.00,2015,Con.Zn,Me.Zn,56000,542000,0,,,,,,det_2990,,11009
8499,COM01276.00,2015,O.bulk,Me.Ag,64.846,34.51091,,,,,,,det_2987,,11011
8500,COM01276.00,2015,O.bulk,Me.Au,1.899,1.010644,,,,,,,det_2987,,11011
8501,COM01276.00,2015,O.bulk,Me.Te,33,17.562533,,,,,,,det_2987,,11011
8502,COM01276.00,2016,Con.Cu,Me.Cu,6000,248000,0,,,,,,det_2990,,11012
8503,COM01276.00,2016,Con.Pb,Me.Pb,4000,313000,0,,,,,,det_2990,,11013
8504,COM01276.00,2016,Con.Zn,Me.Zn,70000,545000,0,,,,,,det_2990,,11014
8505,COM01276.00,2016,O.bulk,Me.Ag,84.911,39.715154,,,,,,,det_2987,,11016
8506,COM01276.00,2016,O.bulk,Me.Au,2.261,1.05753,,,,,,,det_2987,,11016
8507,COM01276.00,2016,O.bulk,Me.Te,38.68,18.091674,,,,,,,det_2987,,11016
8508,COM01276.00,2017,Con.Cu,Me.Cu,5000,253000,0,,,,,,det_2990,,11017
8509,COM01276.00,2017,Con.Pb,Me.Pb,3000,257000,0,,,,,,det_2990,,11018
8510,COM01276.00,2017,Con.Zn,Me.Zn,66000,532000,0,,,,,,det_2990,,11019
8511,COM01276.00,2017,O.bulk,Me.Ag,80.781,39.119128,,,,,,,det_2987,,11021
8512,COM01276.00,2017,O.bulk,Me.Au,2.476,1.199031,,,,,,,det_2987,,11021
8513,COM01276.00,2017,O.bulk,Me.Te,34.979,16.938983,,,,,,,det_2987,,11021
8514,COM01276.00,2018,Con.Cu,Me.Cu,5000,239000,0,,,,,,det_2990,,11022
8515,COM01276.00,2018,Con.Pb,Me.Pb,3000,321000,0,,,,,,det_2990,,11023
8516,COM01276.00,2018,Con.Zn,Me.Zn,57000,547000,0,,,,,,det_2990,,11024
8517,COM01276.00,2018,O.bulk,Me.Ag,72.154,37.059065,,,,,,,det_2987,,11026
8518,COM01276.00,2018,O.bulk,Me.Au,2.752,1.413457,,,,,,,det_2987,,11026
8519,COM01276.00,2018,O.bulk,Me.Te,44.641,22.928095,,,,,,,det_2987,,11026
8520,COM01277.00,2001,O.Ni,Me.Ni,41040,27000,0,,,,,,det_3068,,11028
8521,COM01277.00,2002,O.Ni,Me.Ni,36971.4,25800,0,,,,,,det_3068,,11030
8522,COM01277.00,2003,O.Ni,Me.Ni,30785.3,22100,0,,,,,,det_3069,,11032
8523,COM01277.00,2004,O.Ni,Me.Ni,28917,21000,0,,,,,,det_3069,,11034
8524,COM01277.00,2005,O.Ni,Me.Ni,26592.3,20100,0,,,,,,det_3069,,11036
8525,COM01277.00,2006,O.Ni,Me.Ni,25251.2,20800,0,,,,,,det_3070,,11038
8526,COM01277.00,2007,O.Ni,Me.Ni,25254,18300,0,,,,,,det_3070,,11040
8527,COM01277.00,2008,O.Ni,Me.Ni,23364,17700,0,,,,,,det_3071,,11042
8528,COM01277.00,2009,O.Ni,Me.Ni,25146,19800,0,,,,,,det_3071,,11044
8529,COM01277.00,2010,O.Ni,Me.Ni,24247.5,18300,0,,,,,,det_3071,,11046
8530,COM01277.00,2011,O.Ni,Me.Ni,20803.2,17600,0,,,,,,det_3072,,11048
8531,COM01277.00,2012,O.Ni,Me.Ni,21576,18600,0,,,,,,det_3072,,11050
8532,COM01277.00,2013,O.Ni,Me.Ni,24322.5,20700,0,,,,,,det_3072,,11052
8533,COM01277.00,2014,O.Ni,Me.Ni,23088,19500,0,,,,,,det_3073,,11054
8534,COM01277.00,2015,O.Ni,Me.Ni,21166.6,18200,0,,,,,,det_3073,,11056
8535,COM01277.00,2016,O.Ni,Me.Ni,22458,19700,0,,,,,,det_3073,,11058
8536,COM01277.00,2017,O.Ni,Me.Ni,23842.6,19400,0,,,,,,det_3074,,11060
8537,COM01277.00,2018,O.Ni,Me.Ni,21197,20500,0,,,,,,det_3074,,11062
8538,COM01277.00,2019,O.Ni,Me.Ni,15290.2,17800,0,,,,,,det_3074,,11064
8539,COM01278.00,2016,O.Au,Me.Au,0.979,1.1,0.924,,,,,July-June,det_2364,,11066
8540,COM01278.00,2017,O.Au,Me.Au,3.634,1.7,0.914,,,,,July-June,det_2363,,11068
8541,COM01278.00,2018,O.Au,Me.Au,4.514,1.8,0.939,,,,,July-June,det_2362,,11070
8542,COM01278.00,2019,O.Au,Me.Au,4.831,1.8,0.94,,,,,July-June,det_2361,,11072
8543,COM01278.00,2020,O.Au,Me.Au,5.739,2.1,0.945,,,,,July-June,det_1499,,11074
8544,COM01281.00,2012,Con.MnO,Me.Mn,27846,221000,0,,,,,,det_3062,,11075
8545,COM01281.00,2013,Con.MnO,Me.Mn,20640,215000,0,,,,,,det_3062,,11078
8546,COM01281.00,2014,Con.MnO,Me.Mn,19178,223000,0,,,,,,det_3063,,11081
8547,COM01281.00,2015,Con.MnO,Me.Mn,11948,206000,0,,,,,,det_3063,,11084
8548,COM01281.00,2017,Con.MnCO3,Me.Mn,36480,114000,0,,,,,,det_3064,,11089
8549,COM01281.00,2018,Con.MnCO3,Me.Mn,36960,105000,0,,,,,,det_3065,,11092
8550,COM01281.00,2019,Con.MnCO3,Me.Mn,47481,119000,0,,,,,,det_3065,,11096
8551,COM01281.00,2019,Con.MnO,Me.Mn,12915,205000,0,,,,,,det_3065,,11097
8552,COM01284.00,2017,O.bulk,Me.Au,5.194,3.97,0.96,,,,,,det_2127,,11141
8553,COM01286.00,2005,,Me.Cu,2267.962,,,,,,,,det_1169,,
8554,COM01286.00,2006,,Me.Cu,2267.962,,,,,,,,det_1169,,
8555,COM01286.00,2007,,Me.Cu,1360.777,,,,,,,,det_1169,,
8556,COM01286.00,2008,,Me.Cu,907.185,,,,,,,,det_1169,,
8557,COM01290.00,2000,O.bulk,Me.Cu,105641.663,6490.640389,,,,,,,det_3190,,11145
8558,COM01290.00,2000,O.bulk,Me.Mo,3738.962,229.722408,,,,,,,det_3190,,11145
8559,COM01290.00,2000,,Oth.cuca,56064.924,,,,,,,,det_1805,,
8560,COM01290.00,2001,O.bulk,Me.Cu,122742.095,7165.329558,,,,,,,det_3190,,11147
8561,COM01290.00,2001,O.bulk,Me.Mo,4098.207,239.24151,,,,,,,det_3190,,11147
8562,COM01290.00,2001,,Oth.cuca,54427.909,,,,,,,,det_1805,,
8563,COM01290.00,2002,O.bulk,Me.Cu,125424.187,7128.399375,,,,,,,det_3191,,11150
8564,COM01290.00,2002,O.bulk,Me.Mo,4214.78,239.544206,,,,,,,det_3191,,11150
8565,COM01290.00,2002,,Oth.cuca,52854.397,,,,,,,,det_1804,,
8566,COM01290.00,2003,O.bulk,Me.Cu,142372.666,6713.158521,,,,,,,det_3191,,11153
8567,COM01290.00,2003,O.bulk,Me.Mo,4153.092,195.826657,,,,,,,det_3191,,11153
8568,COM01290.00,2003,,Oth.cuca,47755.565,,,,,,,,det_1804,,
8569,COM01290.00,2004,O.bulk,Me.Cu,160852.019,7376.1644910000005,,,,,,,det_3191,,11156
8570,COM01290.00,2004,O.bulk,Me.Mo,6004.202,275.333709,,,,,,,det_3191,,11156
8571,COM01290.00,2004,,Oth.cuca,42124.67,,,,,,,,det_1804,,
8572,COM01290.00,2005,Con.Cu,Me.Cu,157500,273200,0,,,,,,det_3101,,11157
8573,COM01290.00,2005,Con.Mo,Me.Mo,5300,546700,0,,,,,,det_3101,,11158
8574,COM01290.00,2005,O.oxi,Oth.cuca,36500,,,,,,SX-EW,,det_1803,,
8575,COM01290.00,2005,,Me.Ag,63.219,,,,,,,,det_1803,,
8576,COM01290.00,2006,Con.Cu,Me.Cu,151800,272200,0,,,,,,det_3101,,11162
8577,COM01290.00,2006,Con.Mo,Me.Mo,5800,540800,0,,,,,,det_3101,,11163
8578,COM01290.00,2006,O.oxi,Oth.cuca,35800,,,,,,SX-EW,,det_1803,,
8579,COM01290.00,2006,,Me.Ag,59.052,,,,,,,,det_1803,,
8580,COM01290.00,2007,Con.Cu,Me.Cu,140900,269900,0,,,,,,det_3101,,11167
8581,COM01290.00,2007,Con.Mo,Me.Mo,6200,546000,0,,,,,,det_3101,,11168
8582,COM01290.00,2007,O.oxi,Oth.cuca,36700,,,,,,SX-EW,,det_1803,,
8583,COM01290.00,2007,,Me.Ag,58.031,,,,,,,,det_1803,,
8584,COM01290.00,2008,Con.Cu,Me.Cu,114100,272000,0,,,,,,det_3102,,11172
8585,COM01290.00,2008,Con.Mo,Me.Mo,4700,549100,0,,,,,,det_3102,,11173
8586,COM01290.00,2008,O.oxi,Oth.cuca,38800,,0.2634,,,,SX-EW,,det_1598,,
8587,COM01290.00,2008,,Me.Ag,45.104,,,,,,,,det_1598,,
8588,COM01290.00,2009,Con.Cu,Me.Cu,127100,272500,0,,,,,,det_3102,,11177
8589,COM01290.00,2009,Con.Mo,Me.Mo,3600,545400,0,,,,,,det_3102,,11178
8590,COM01290.00,2009,O.oxi,Oth.cuca,38000,,0.2561,,,,SX-EW,,det_1598,,
8591,COM01290.00,2009,,Me.Ag,50.689,,,,,,,,det_1598,,
8592,COM01290.00,2010,Con.Cu,Me.Cu,131500,273000,0,,,,,,det_3102,,11182
8593,COM01290.00,2010,Con.Mo,Me.Mo,4800,545000,0,,,,,,det_3102,,11183
8594,COM01290.00,2010,O.oxi,Oth.cuca,37900,,0.2526,,,,SX-EW,,det_1598,,
8595,COM01290.00,2010,,Me.Ag,51.057,,,,,,,,det_1598,,
8596,COM01290.00,2011,Con.Cu,Me.Cu,120400,264500,0,,,,,,det_3103,,11187
8597,COM01290.00,2011,Con.Mo,Me.Mo,5400,546900,0,,,,,,det_3103,,11188
8598,COM01290.00,2011,O.oxi,Oth.cuca,35300,,0.2533,,,,SX-EW,,det_1802,,
8599,COM01290.00,2011,,Me.Ag,48.393,,,,,,,,det_1802,,
8600,COM01290.00,2012,Con.Cu,Me.Cu,120100,266000,0,,,,,,det_3103,,11192
8601,COM01290.00,2012,Con.Mo,Me.Mo,4500,543700,0,,,,,,det_3103,,11193
8602,COM01290.00,2012,O.oxi,Oth.cuca,32200,,0.2556,,,,SX-EW,,det_1802,,
8603,COM01290.00,2012,,Me.Ag,47.882,,,,,,,,det_1802,,
8604,COM01290.00,2013,Con.Cu,Me.Cu,110700,270200,0,,,,,,det_3103,,11197
8605,COM01290.00,2013,Con.Mo,Me.Mo,4700,554600,0,,,,,,det_3103,,11198
8606,COM01290.00,2013,O.oxi,Oth.cuca,28400,,0.2569,,,,SX-EW,,det_1802,,
8607,COM01290.00,2013,,Me.Ag,39.746,,,,,,,,det_1802,,
8608,COM01290.00,2014,Con.Cu,Me.Cu,114800,275500,0,,,,,,det_3104,,11202
8609,COM01290.00,2014,Con.Mo,Me.Mo,6100,560200,0,,,,,,det_3104,,11203
8610,COM01290.00,2014,O.oxi,Oth.cuca,25700,,0.2594,,,,SX-EW,,det_1801,,
8611,COM01290.00,2014,,Me.Ag,40.682,,,,,,,,det_1801,,
8612,COM01290.00,2015,Con.Cu,Me.Cu,119400,278400,0,,,,,,det_3104,,11207
8613,COM01290.00,2015,Con.Mo,Me.Mo,7900,561400,0,,,,,,det_3104,,11208
8614,COM01290.00,2015,O.oxi,Oth.cuca,24200,,0.2588,,,,SX-EW,,det_1801,,
8615,COM01290.00,2015,,Me.Ag,45.728,,,,,,,,det_1801,,
8616,COM01290.00,2016,Con.Cu,Me.Cu,116500,274500,0,,,,,,det_3104,,11212
8617,COM01290.00,2016,Con.Mo,Me.Mo,6300,559600,0,,,,,,det_3104,,11213
8618,COM01290.00,2016,O.oxi,Oth.cuca,24800,,0.2529,,,,SX-EW,,det_1801,,
8619,COM01290.00,2016,,Me.Ag,44.962,,,,,,,,det_1801,,
8620,COM01290.00,2017,Con.Cu,Me.Cu,122900,272100,0,,,,,,det_3105,,11217
8621,COM01290.00,2017,Con.Mo,Me.Mo,4200,557600,0,,,,,,det_3105,,11218
8622,COM01290.00,2017,O.oxi,Oth.cuca,25100,,,,,,SX-EW,,det_1014,,
8623,COM01290.00,2017,,Me.Ag,50.434,,,,,,,,det_1014,,
8624,COM01290.00,2018,Con.Cu,Me.Cu,143700,272100,0,,,,,,det_3105,,11222
8625,COM01290.00,2018,Con.Mo,Me.Mo,4200,555400,0,,,,,,det_3105,,11223
8626,COM01290.00,2018,O.oxi,Oth.cuca,26500,,0.2411,,,,SX-EW,,det_1014,,
8627,COM01290.00,2018,,Me.Ag,60.441,,,,,,,,det_1014,,
8628,COM01290.00,2019,Con.Cu,Me.Cu,231700,262000,0,,,,,,det_3105,,11227
8629,COM01290.00,2019,Con.Mo,Me.Mo,7300,556400,0,,,,,,det_3105,,11228
8630,COM01290.00,2019,O.oxi,Oth.cuca,26300,,0.2372,,,,SX-EW,,det_1014,,
8631,COM01290.00,2019,,Me.Ag,96.984,,,,,,,,det_1014,,
8632,COM01291.00,2010,O.bulk,Me.Cu,406.4,25400,0,,,,,,det_3071,,11233
8633,COM01291.00,2010,O.bulk,Me.Ni,278.4,17400,0,,,,,,det_3071,,11233
8634,COM01291.00,2011,O.bulk,Me.Cu,282.8,10100,0,,,,,,det_3072,,11235
8635,COM01291.00,2011,O.bulk,Me.Ni,271.6,9700,0,,,,,,det_3072,,11235
8636,COM01291.00,2012,O.bulk,Me.Cu,142.2,23700,0,,,,,,det_3072,,11237
8637,COM01291.00,2012,O.bulk,Me.Ni,69,11500,0,,,,,,det_3072,,11237
8638,COM01291.00,2013,O.bulk,Me.Cu,1177.6,18400,0,,,,,,det_3072,,11239
8639,COM01291.00,2013,O.bulk,Me.Ni,1228.8,19200,0,,,,,,det_3072,,11239
8640,COM01291.00,2014,O.bulk,Me.Cu,5999.4,19800,0,,,,,,det_3073,,11241
8641,COM01291.00,2014,O.bulk,Me.Ni,4545,15000,0,,,,,,det_3073,,11241
8642,COM01291.00,2015,O.bulk,Me.Cu,9926.4,18800,0,,,,,,det_3073,,11243
8643,COM01291.00,2015,O.bulk,Me.Ni,8553.6,16200,0,,,,,,det_3073,,11243
8644,COM01291.00,2016,O.bulk,Me.Cu,12480.6,18600,0,,,,,,det_3073,,11245
8645,COM01291.00,2016,O.bulk,Me.Ni,9595.3,14300,0,,,,,,det_3073,,11245
8646,COM01291.00,2017,O.bulk,Me.Cu,13490,19000,0,,,,,,det_3074,,11247
8647,COM01291.00,2017,O.bulk,Me.Ni,9443,13300,0,,,,,,det_3074,,11247
8648,COM01291.00,2018,O.bulk,Me.Cu,14342,20200,0,,,,,,det_3074,,11249
8649,COM01291.00,2018,O.bulk,Me.Ni,9869,13900,0,,,,,,det_3074,,11249
8650,COM01291.00,2019,O.bulk,Me.Cu,13915.2,20800,0,,,,,,det_3074,,11251
8651,COM01291.00,2019,O.bulk,Me.Ni,8897.7,13300,0,,,,,,det_3074,,11251
8652,COM01292.00,2020,O.Au,Me.Au,3.182,1.38,0.94,,3.33,,,July-June,det_1649,19 July 2019  to 30 June 2020,11253
8653,COM01294.00,2011,,Me.Cu,9000,,,,,,,,det_1162,,
8654,COM01294.00,2012,,Me.Cu,14000,,,,,,,,det_1162,,
8655,COM01294.00,2013,,Me.Cu,11000,,,,,,,,det_1162,,
8656,COM01295.00,2000,Con.Cu,Me.Cu,12939,,,,,,,,det_2775,,
8657,COM01295.00,2001,Con.Cu,Me.Cu,3999,,,,,,,,det_2775,,
8658,COM01295.00,2002,Con.Cu,Me.Cu,1858,,,,,,,,det_2775,,
8659,COM01295.00,2003,Con.Cu,Me.Cu,595,,,,,,,,det_2775,,
8660,COM01295.00,2005,Con.Cu,Me.Cu,19296,,,,,,,,det_1435,,
8661,COM01295.00,2006,Con.Cu,Me.Ag,4.344,47.45,4.44e-4,,,,,,det_3458,,11254
8662,COM01295.00,2006,Con.Cu,Me.Au,0.099,1.08,0.858118,,,,,,det_3458,,11254
8663,COM01295.00,2006,Con.Cu,Me.Cu,23088,252100,0,,,,,,det_3458,,11254
8664,COM01295.00,2007,Con.Cu,Me.Ag,3.898,52.37,3.65e-4,,,,,,det_3458,,11257
8665,COM01295.00,2007,Con.Cu,Me.Au,0.087,1.17,0.729124,,,,,,det_3458,,11257
8666,COM01295.00,2007,Con.Cu,Me.Cu,18549,249200,0,,,,,,det_3458,,11257
8667,COM01295.00,2008,Con.Cu,Me.Cu,8372,251500,0,,,,,,det_3459,"In 2008, Straits Resources Ltd. switched from reporting the financial year January to December (prior to 2008) to reporting the financial year July to June (2008 onwards). Therefore, in 2008 the financial year only goes from 01.01.2008-31.06.2008.",11260
8668,COM01295.00,2009,Con.Cu,Me.Cu,24111,249500,0,,,,,July-June,det_3459,,11263
8669,COM01295.00,2010,Con.Cu,Me.Cu,20847,249100,0,,,,,July-June,det_3459,,11266
8670,COM01295.00,2011,Con.Cu,Me.Cu,23354,250000,0,,,,,July-June,det_3460,,11269
8671,COM01295.00,2012,Con.Cu,Me.Cu,23374,250000,0,,,,,July-June,det_3461,,11273
8672,COM01295.00,2013,Con.Cu,Me.Cu,22803,240000,0,,,,,July-June,det_3461,,11277
8673,COM01295.00,2014,Con.Cu,Me.Cu,26185,240000,0,,,,,July-June,det_3462,,11281
8674,COM01295.00,2015,Con.Cu,Me.Cu,30059,243700,0,,,,,July-June,det_3462,,11285
8675,COM01295.00,2016,Con.Cu,Me.Cu,30122,240100,0,,,,,July-June,det_3462,,11289
8676,COM01295.00,2017,Con.Cu,Me.Cu,23253,233500,0,,,,,July-June,det_3463,,11293
8677,COM01295.00,2018,Con.Cu,Me.Cu,26576,224500,0,,,,,July-June,det_3463,,11297
8678,COM01295.00,2019,Con.Cu,Me.Cu,26795,226000,0,,,,,July-June,det_3463,,11301
8679,COM01295.00,2020,Con.Cu,Me.Cu,25004,206000,0,,,,,July-June,det_3463,,11305
8680,COM01296.00,2013,O.Au,Me.Au,2.673,2.4,0.20042,,,,,,det_3160,,11310
8681,COM01296.00,2014,O.Au,Me.Au,14.499,2.78,0.141771,,,,,,det_3161,,11312
8682,COM01296.00,2015,O.Au,Me.Au,13.932,2.48,0.177792,,,,,,det_3161,,11314
8683,COM01296.00,2016,O.Au,Me.Au,11.826,1.87,0.310078,,,,,,det_3161,,11316
8684,COM01296.00,2017,O.Au,Me.Au,13,1.87,0.317323,,,,,,det_3161,,11318
8685,COM01296.00,2018,O.Au,Me.Au,13.608,1.91,0.302304,,,,,,det_3161,,11320
8686,COM01300.00,2017,O.Au,Me.Ag,1.276,8.08,,,,,Heap leaching,,det_2474,,
8687,COM01300.00,2017,O.Au,Me.Au,4.026,2.16,,,,,Heap leaching,,det_2474,,
8688,COM01300.00,2018,O.Au,Me.Ag,3.997,11.93,,,,,Heap leaching,,det_2474,,
8689,COM01300.00,2018,O.Au,Me.Au,4.763,1.58,,,,,Heap leaching,,det_2474,,
8690,COM01300.00,2019,O.Au,Me.Ag,11.589,,,,,,Heap leaching,,det_2473,,
8691,COM01300.00,2019,O.Au,Me.Au,6.312,1.19,,,,,Heap leaching,,det_2473,,
8692,COM01301.00,2005,O.Au,Me.Au,2.706,8.397939,0.958,,,,,,det_1043,,11328
8693,COM01301.00,2009,O.Au,Me.Au,2.05,7,0.941,,2.034,,,,det_1681,,11330
8694,COM01301.00,2010,O.Au,Me.Au,1.309,4.1,0.932,,1.391,,,,det_1681,,11332
8695,COM01301.00,2011,O.Au,Me.Au,1.831,6.6,0.951,,1.817,,,,det_1683,,11334
8696,COM01301.00,2012,O.Au,Me.Au,0.965,5.5,0.955,,0.993,,,,det_1683,,11336
8697,COM01308.00,2006,O.Au,Me.Au,7.465,12.672237,0.983,,,,,,det_1766,,11338
8698,COM01308.00,2007,O.Au,Me.Au,7.631,14.146412,0.937,,,,,,det_1767,,11340
8699,COM01308.00,2008,O.Au,Me.Au,5.142,13.040781,0.928,,,,,,det_1767,,11342
8700,COM01308.00,2009,O.Au,Me.Au,5.516,10.546023,0.862,,,,,,det_1768,,11344
8701,COM01308.00,2010,O.Au,Me.Au,5.142,11.566605,0.916,,,,,,det_1769,,11346
8702,COM01308.00,2011,O.Au,Me.Au,5.599,13.352625,0.92,,,,,,det_1770,,11348
8703,COM01308.00,2012,O.Au,Me.Au,5.972,13.721169,0.92,,,,,,det_1770,,11350
8704,COM01308.00,2013,O.Au,Me.Au,6.926,16.29,0.92,,6.718,,,,det_1771,,11352
8705,COM01308.00,2014,O.Au,Me.Au,8.087,19.62,0.92,,8.294,,,,det_1771,,11354
8706,COM01308.00,2015,O.Au,Me.Au,21.41,18.82,0.92,,8.377,,,,det_3464,"NA ; In the report, gold produced is only given for the whole Twin Creeks Operation, consisting of the Twin Creeks Mine, where production is given at 100%, and the Turquise Ridge Mine, where production is given at 25%. Therefore, production for the Twin Creeks Mine is calculated by taking the reported number by Newmont for the Twin Creeks Operation minus 25% of total production of the Turquise Ridge Mine. In 2018, this amounts to 471 koz - 72 koz",11356
8707,COM01308.00,2016,O.Au,Me.Au,22.353,17.04,0.93,,10.658,,,,det_3465,"NA ; In the report, gold produced is only given for the whole Twin Creeks Operation, consisting of the Twin Creeks Mine, where production is given at 100%, and the Turquise Ridge Mine, where production is given at 25%. Therefore, production for the Twin Creeks Mine is calculated by taking the reported number by Newmont for the Twin Creeks Operation minus 25% of total production of the Turquise Ridge Mine. In 2018, this amounts to 453 koz - 89 koz",11358
8708,COM01308.00,2017,O.Au,Me.Au,18.237,15.1,0.92,,9.207,,,,det_3466,"NA ; In the report, gold produced is only given for the whole Twin Creeks Operation, consisting of the Twin Creeks Mine, where production is given at 100%, and the Turquise Ridge Mine, where production is given at 25%. Therefore, production for the Twin Creeks Mine is calculated by taking the reported number by Newmont for the Twin Creeks Operation minus 25% of total production of the Turquise Ridge Mine. In 2018, this amounts to 375 koz - 70 koz",11360
8709,COM01308.00,2018,O.Au,Me.Au,19.481,14.79,0.93,,10.865,,,,det_3467,"NA ; In the report, gold produced is only given for the whole Twin Creeks Operation, consisting of the Twin Creeks Mine, where production is given at 100%, and the Turquise Ridge Mine, where production is given at 25%. Therefore, production for the Twin Creeks Mine is calculated by taking the reported number by Newmont for the Twin Creeks Operation minus 25% of total production of the Turquise Ridge Mine. In 2018, this amounts to 359 koz - 90 koz",11362
8710,COM01310.00,2007,O.pgm,Me.Au,0.034,0.016508,,,,,,July-June,det_3344,,11364
8711,COM01310.00,2007,O.pgm,Me.Cu,118,57.843137,,,,,,July-June,det_3344,,11364
8712,COM01310.00,2007,O.pgm,Me.Ir,0.16,0.078394,,,,,,July-June,det_3344,,11364
