id,facility_id,year,type,material,value_tonnes,overall_grade_ppm,amount_sold_tonnes,mine_processing,reporting_period,source_id,comment
11561,COM01329.00,2006,Ore processed,O.Fe,25700000,,,,,det_1166,
11562,COM01329.00,2007,Ore mined,O.Fe,27700000,,,,,det_1166,
11563,COM01329.00,2007,Ore processed,O.Fe,27700000,,,,,det_1166,
11564,COM01329.00,2008,Ore mined,O.Fe,23700000,,,,,det_1161,
11565,COM01329.00,2008,Ore processed,O.Fe,23700000,,,,,det_1161,
11566,COM01329.00,2009,Ore mined,O.Fe,20700000,,,,,det_1161,
11567,COM01329.00,2009,Ore processed,O.Fe,20700000,,,,,det_1161,
11568,COM01329.00,2010,Ore mined,O.Fe,22000000,,,,,det_1161,
11569,COM01329.00,2010,Ore processed,O.Fe,22000000,,,,,det_1161,
11570,COM01329.00,2011,Ore mined,O.Fe,21400000,,,,,det_1162,
11571,COM01329.00,2011,Ore processed,O.Fe,21400000,,,,,det_1162,
11572,COM01329.00,2012,Ore mined,O.Fe,22600000,,,,,det_1162,
11573,COM01329.00,2012,Ore processed,O.Fe,22600000,,,,,det_1162,
11574,COM01329.00,2013,Ore mined,O.Fe,22000000,,,,,det_1162,
11575,COM01329.00,2013,Ore processed,O.Fe,22000000,,,,,det_1162,
11576,COM01329.00,2014,Ore mined,O.Fe,25000000,,,,,det_1160,"Production figures represent the mass obtained after beneficiation process, with minor contribution of run-of-mine production andthird-party ore purchases"
11577,COM01329.00,2014,Ore processed,O.Fe,25000000,,,,,det_1160,"Production figures represent the mass obtained after beneficiation process, with minor contribution of run-of-mine production andthird-party ore purchases"
11578,COM01329.00,2015,Ore mined,O.Fe,29300000,,,,,det_1160,"Production figures represent the mass obtained after beneficiation process, with minor contribution of run-of-mine production andthird-party ore purchases"
11579,COM01329.00,2015,Ore processed,O.Fe,29300000,,,,,det_1160,"Production figures represent the mass obtained after beneficiation process, with minor contribution of run-of-mine production andthird-party ore purchases"
11580,COM01329.00,2016,Ore mined,O.Fe,29200000,,,,,det_1160,"Production figures represent the mass obtained after beneficiation process, with minor contribution of run-of-mine production andthird-party ore purchases"
11581,COM01329.00,2016,Ore processed,O.Fe,29200000,,,,,det_1160,"Production figures represent the mass obtained after beneficiation process, with minor contribution of run-of-mine production andthird-party ore purchases"
11582,COM01329.00,2017,Ore mined,O.Fe,44300000,,,,,det_1159,"Production figures include third-party ore purchases, run of mine and feed for pelletizing plants"
11583,COM01329.00,2017,Ore processed,O.Fe,44300000,,,,,det_1159,"Production figures include third-party ore purchases, run of mine and feed for pelletizing plants"
11584,COM01329.00,2018,Ore mined,O.Fe,43100000,,,,,det_1159,"Production figures include third-party ore purchases, run of mine and feed for pelletizing plants"
11585,COM01329.00,2018,Ore processed,O.Fe,43100000,,,,,det_1159,"Production figures include third-party ore purchases, run of mine and feed for pelletizing plants"
11586,COM01329.00,2019,Ore mined,O.Fe,13100000,,,,,det_1159,"Production figures include third-party ore purchases, run of mine and feed for pelletizing plants"
11587,COM01329.00,2019,Ore processed,O.Fe,13100000,,,,,det_1159,"Production figures include third-party ore purchases, run of mine and feed for pelletizing plants"
11588,COM01330.00,2012,Ore mined,O.Fe,9700000,,,,April-March,det_2013,
11589,COM01330.00,2012,Ore processed,O.Fe,9700000,,,,April-March,det_2013,
11590,COM01330.00,2013,Ore mined,O.Fe,2800000,,,,April-March,det_2013,
11591,COM01330.00,2013,Ore processed,O.Fe,2800000,,,,April-March,det_2013,
11592,COM01330.00,2014,Ore mined,O.Fe,0,,,,April-March,det_1309,
11593,COM01330.00,2014,Ore processed,O.Fe,0,,,,April-March,det_1309,
11594,COM01330.00,2015,Ore mined,O.Fe,0,,,,April-March,det_1309,
11595,COM01330.00,2015,Ore processed,O.Fe,0,,,,April-March,det_1309,
11596,COM01330.00,2016,Ore mined,O.Fe,2000000,,,,April-March,det_1309,
11597,COM01330.00,2016,Ore processed,O.Fe,2000000,,,,April-March,det_1309,
11598,COM01330.00,2017,Ore mined,O.Fe,7800000,,,,April-March,det_1307,
11599,COM01330.00,2017,Ore processed,O.Fe,7800000,,,,April-March,det_1307,
11600,COM01330.00,2018,Ore mined,O.Fe,3800000,,,,April-March,det_1307,
11601,COM01330.00,2018,Ore processed,O.Fe,3800000,,,,April-March,det_1307,
11602,COM01330.00,2019,Ore mined,O.Fe,240000,,,,April-March,det_1307,
11603,COM01330.00,2019,Ore processed,O.Fe,240000,,,,April-March,det_1307,
11604,COM01331.00,2005,Ore mined,O.Au,4513000,,,,,det_1043,
11605,COM01331.00,2005,Ore processed,O.Au,4513000,,,,,det_1043,
11606,COM01331.00,2014,Ore mined,O.Au,29500000,,,,,det_1045,
11607,COM01331.00,2014,Ore processed,O.Au,29500000,,,,,det_1045,
11608,COM01331.00,2015,Ore mined,O.Au,28385000,,,,,det_1045,
11609,COM01331.00,2015,Ore processed,O.Au,28385000,,,,,det_1045,
11610,COM01331.00,2016,Ore mined,O.Au,28028000,,,,,det_1035,
11611,COM01331.00,2016,Ore processed,O.Au,28028000,,,,,det_1035,
11612,COM01331.00,2017,Ore mined,O.Au,28890000,,,,,det_1703,"Ore processed: 21190 kt (Barricks share) + 7700 kt (Shandongs share) = 28890 kt (Shandong acqired 50% on 1. of June, 2017)"
11613,COM01331.00,2017,Ore processed,O.Au,28890000,,,,,det_1703,"Ore processed: 21190 kt (Barricks share) + 7700 kt (Shandongs share) = 28890 kt (Shandong acqired 50% on 1. of June, 2017)"
11614,COM01331.00,2018,Ore mined,O.Au,31400000,,,,,det_1775,
11615,COM01331.00,2018,Ore processed,O.Au,27094000,,,,,det_1035,
11616,COM01333.00,2005,Ore mined,O.flu,428976,,,,July-June,det_2238,
11617,COM01333.00,2005,Ore processed,O.flu,428976,,,,July-June,det_2238,
11618,COM01333.00,2006,Ore mined,O.flu,470623,,,,July-June,det_2238,
11619,COM01333.00,2006,Ore processed,O.flu,470623,,,,July-June,det_2238,
11620,COM01333.00,2007,Ore mined,O.flu,561366,,,,July-June,det_2238,
11621,COM01333.00,2007,Ore processed,O.flu,561366,,,,July-June,det_2238,
11622,COM01333.00,2008,Ore mined,O.flu,570826,,,,July-June,det_2238,
11623,COM01333.00,2008,Ore processed,O.flu,570826,,,,July-June,det_2238,
11624,COM01333.00,2009,Ore mined,O.flu,537589,,,,July-June,det_1451,
11625,COM01333.00,2009,Ore processed,O.flu,537589,,,,July-June,det_1451,
11626,COM01345.00,2000,Concentrate,Con.Fe,5900000,,,,,det_1928,
11627,COM01345.00,2001,Concentrate,Con.Fe,4470607,,,,,det_1927,
11628,COM01345.00,2002,Concentrate,Con.Fe,4572212,,,,,det_1927,
11629,COM01345.00,2003,Concentrate,Con.Fe,5283444,,,,,det_1927,
11630,COM01345.00,2004,Concentrate,Con.Fe,3860979,,,,,det_1926,
11631,COM01345.00,2005,Concentrate,Con.Fe,4978630,,,,,det_1926,
11632,COM01345.00,2006,Concentrate,Con.Fe,4165793,,,,,det_1926,
11633,COM01345.00,2007,Concentrate,Con.Fe,4673816,,,,,det_1236,
11634,COM01345.00,2008,Concentrate,Con.Fe,4267397,,,,,det_1236,
11635,COM01345.00,2013,Concentrate,Con.Fe,2844932,,,,,det_1237,
11636,COM01345.00,2014,Concentrate,Con.Fe,304814,,,,,det_1234,
11637,COM01350.00,2007,Ore mined,O.Au,801058,,,,,det_1696,
11638,COM01350.00,2007,Ore processed,O.Au,498960,,,,,det_1696,
11639,COM01350.00,2008,Ore mined,O.Au,877262,,,,,det_1695,
11640,COM01350.00,2008,Ore processed,O.Au,967982,,,,,det_1695,
11641,COM01350.00,2009,Ore mined,O.Au,1274616,,,,,det_1695,
11642,COM01350.00,2009,Ore processed,O.Au,648648,,,,,det_1695,
11643,COM01350.00,2010,Ore mined,O.Au,937138,,,,,det_1694,
11644,COM01350.00,2010,Ore processed,O.Au,932602,,,,,det_1694,
11645,COM01350.00,2011,Ore mined,O.Au,322963,,,,,det_1694,
11646,COM01350.00,2011,Ore processed,O.Au,996106,,,,,det_1694,
11647,COM01350.00,2012,Ore mined,O.Au,395539,,,,,det_1596,
11648,COM01350.00,2012,Ore processed,O.Au,408240,,,,,det_1694,
11649,COM01350.00,2013,Ore mined,O.Au,689472,,,,,det_1596,
11650,COM01350.00,2013,Ore processed,O.Au,681307,,,,,det_1596,
11651,COM01350.00,2014,Ore mined,O.Au,1010621,,,,,det_1693,
11652,COM01350.00,2014,Ore processed,O.Au,1013342,,,,,det_1693,
11653,COM01350.00,2016,Ore mined,O.Au,479000,,,,,det_1773,
11654,COM01350.00,2016,Ore processed,O.Au,489000,,,,,det_1773,
11655,COM01350.00,2017,Ore mined,O.Au,474000,,,,,det_1773,
11656,COM01350.00,2017,Ore processed,O.Au,473000,,,,,det_1773,
11657,COM01350.00,2018,Ore mined,O.Au,434000,,,,,det_1773,
11658,COM01350.00,2018,Ore processed,O.Au,429000,,,,,det_1773,
11659,COM01350.00,2019,Ore mined,O.Au,433000,,,,,det_1773,
11660,COM01350.00,2019,Ore processed,O.Au,436000,,,,,det_1773,
11661,COM01355.00,2001,Ore mined,O.Al,11326000,,,,,det_1072,
11662,COM01355.00,2001,Ore processed,O.Al,11326000,,,,,det_1072,
11663,COM01355.00,2002,Ore mined,O.Al,11241000,,,,,det_1072,
11664,COM01355.00,2002,Ore processed,O.Al,11241000,,,,,det_1072,
11665,COM01355.00,2003,Ore mined,O.Al,11898000,,,,,det_1072,
11666,COM01355.00,2003,Ore processed,O.Al,11898000,,,,,det_1072,
11667,COM01355.00,2004,Ore mined,O.Al,12649000,,,,,det_1074,
11668,COM01355.00,2004,Ore processed,O.Al,12649000,,,,,det_1074,
11669,COM01355.00,2005,Ore mined,O.Al,15474000,,,,,det_1074,
11670,COM01355.00,2005,Ore processed,O.Al,15474000,,,,,det_1074,
11671,COM01355.00,2006,Ore mined,O.Al,16139000,,,,,det_1074,
11672,COM01355.00,2006,Ore processed,O.Al,16139000,,,,,det_1074,
11673,COM01355.00,2007,Ore mined,O.Al,18209000,,,,,det_1068,
11674,COM01355.00,2007,Ore processed,O.Al,18209000,,,,,det_1068,
11675,COM01355.00,2008,Ore mined,O.Al,20006000,,,,,det_1068,
11676,COM01355.00,2008,Ore processed,O.Al,20006000,,,,,det_1068,
11677,COM01355.00,2009,Ore mined,O.Al,16235000,,,,,det_1068,
11678,COM01355.00,2009,Ore processed,O.Al,16235000,,,,,det_1068,
11679,COM01355.00,2010,Ore mined,O.Al,18591000,,,,,det_1070,
11680,COM01355.00,2010,Ore processed,O.Al,18591000,,,,,det_1070,
11681,COM01355.00,2011,Ore mined,O.Al,20732000,,,,,det_1777,
11682,COM01355.00,2011,Ore processed,O.Al,20732000,,,,,det_1777,
11683,COM01355.00,2012,Ore mined,O.Al,23257000,,,,,det_1777,
11684,COM01355.00,2012,Ore processed,O.Al,23257000,,,,,det_1777,
11685,COM01355.00,2013,Ore mined,O.Al,26341000,,,,,det_1776,
11686,COM01355.00,2013,Ore processed,O.Al,26341000,,,,,det_1776,
11687,COM01355.00,2014,Ore mined,O.Al,26266000,,,,,det_1776,
11688,COM01355.00,2014,Ore processed,O.Al,26266000,,,,,det_1776,
11689,COM01355.00,2015,Ore mined,O.Al,27663000,,,,,det_1776,
11690,COM01355.00,2015,Ore processed,O.Al,27663000,,,,,det_1776,
11691,COM01355.00,2016,Ore mined,O.Al,29427000,,,,,det_1067,
11692,COM01355.00,2016,Ore processed,O.Al,29427000,,,,,det_1067,
11693,COM01355.00,2017,Ore mined,O.Al,30898000,,,,,det_1067,
11694,COM01355.00,2017,Ore processed,O.Al,30898000,,,,,det_1067,
11695,COM01355.00,2018,Ore mined,O.Al,30437000,,,,,det_1067,
11696,COM01355.00,2018,Ore processed,O.Al,30437000,,,,,det_1067,
11697,COM01364.00,2011,Ore mined,O.Fe,1400000,,,,,det_1923,
11698,COM01364.00,2011,Ore processed,O.Fe,1300000,,,,,det_1923,
11699,COM01364.00,2012,Ore mined,O.Fe,3300000,,,,,det_1922,
11700,COM01364.00,2012,Ore processed,O.Fe,3250000,,,,,det_1922,
11701,COM01364.00,2013,Ore mined,O.Fe,3900000,,,,,det_1220,
11702,COM01364.00,2013,Ore processed,O.Fe,4100000,,,,,det_1220,
11703,COM01364.00,2014,Ore mined,O.Fe,4500000,,,,,det_1221,
11704,COM01364.00,2014,Ore processed,O.Fe,4900000,,,,,det_1221,
11705,COM01364.00,2015,Ore mined,O.Fe,4300000,,,,,det_1921,
11706,COM01364.00,2015,Ore processed,O.Fe,4300000,,,,,det_1921,
11707,COM01364.00,2016,Ore mined,O.Fe,2000000,,,,,det_1920,
11708,COM01364.00,2016,Ore processed,O.Fe,2100000,,,,,det_1920,
11709,COM01364.00,2017,Ore mined,O.Fe,1900000,,,,,det_1919,
11710,COM01364.00,2017,Ore processed,O.Fe,2000000,,,,,det_1919,
11711,COM01364.00,2018,Ore mined,O.Fe,4600000,,,,,det_1918,
11712,COM01364.00,2018,Ore processed,O.Fe,4600000,,,,,det_1918,
11713,COM01364.00,2019,Ore mined,O.Fe,4300000,,,,,det_1218,
11714,COM01364.00,2019,Ore processed,O.Fe,4400000,,,,,det_1218,
11715,COM01366.00,2018,Ore mined,O.Cu,1587951,,,,,det_2474,
11716,COM01366.00,2018,Ore processed,O.Cu,1715607,,,heap leaching,,det_2474,
11717,COM01367.00,2000,Ore mined,O.Au,4108000,,,,,det_1818,
11718,COM01367.00,2000,Ore processed,O.Au,4161000,,,,,det_1818,
11719,COM01367.00,2001,Ore mined,O.Au,4345000,,,,,det_1818,
11720,COM01367.00,2001,Ore processed,O.Au,4217000,,,,,det_1818,
11721,COM01367.00,2002,Ore mined,O.Au,4210000,,,,,det_1818,
11722,COM01367.00,2002,Ore processed,O.Au,4251000,,,,,det_1818,
11723,COM01367.00,2003,Ore mined,O.Au,3587000,,,,,det_1817,
11724,COM01367.00,2003,Ore processed,O.Au,3593000,,,,,det_1817,
11725,COM01367.00,2004,Ore mined,O.Au,3049000,,,,,det_1817,
11726,COM01367.00,2004,Ore processed,O.Au,3036000,,,,,det_1817,
11727,COM01367.00,2005,Ore mined,O.Au,2761400,,,,,det_1158,
11728,COM01367.00,2005,Ore processed,O.Au,2635300,,,,,det_1158,
11729,COM01367.00,2006,Ore mined,O.Au,2968000,,,,,det_1158,
11730,COM01367.00,2006,Ore processed,O.Au,3040400,,,,,det_1158,
11731,COM01367.00,2007,Ore mined,O.Au,2906100,,,,,det_1157,
11732,COM01367.00,2007,Ore processed,O.Au,2974600,,,,,det_1157,
11733,COM01367.00,2008,Ore mined,O.Au,3103100,,,,,det_1157,
11734,COM01367.00,2008,Ore processed,O.Au,2945800,,,,,det_1157,
11735,COM01367.00,2009,Ore mined,O.Au,2776600,,,,,det_1814,
11736,COM01367.00,2009,Ore processed,O.Au,2874500,,,,,det_1814,
11737,COM01367.00,2010,Ore mined,O.Au,3280200,,,,,det_1814,
11738,COM01367.00,2010,Ore processed,O.Au,3103300,,,,,det_1814,
11739,COM01367.00,2011,Ore mined,O.Au,3068800,,,,,det_1813,
11740,COM01367.00,2011,Ore processed,O.Au,2890500,,,,,det_1813,
11741,COM01367.00,2012,Ore mined,O.Au,3973000,,,,,det_1813,
11742,COM01367.00,2012,Ore processed,O.Au,3185500,,,,,det_1813,
11743,COM01367.00,2013,Ore mined,O.Au,2115100,,,,,det_1155,
11744,COM01367.00,2013,Ore processed,O.Au,3158400,,,,,det_1155,
11745,COM01367.00,2014,Ore mined,O.Au,3801500,,,,,det_1155,
11746,COM01367.00,2014,Ore processed,O.Au,3811600,,,,,det_1155,
11747,COM01367.00,2016,Ore mined,O.Au,3872025,,,,,det_1478,
11748,COM01367.00,2016,Ore processed,O.Au,3872025,,,,,det_1478,
11749,COM01367.00,2017,Ore mined,O.Au,4137232,,,,,det_1477,
11750,COM01367.00,2017,Ore processed,O.Au,4137232,,,,,det_1477,
11751,COM01367.00,2018,Ore mined,O.Au,4466848,,,,,det_1477,
11752,COM01367.00,2018,Ore processed,O.Au,4466848,,,,,det_1477,
11753,COM01367.00,2019,Ore mined,O.Au,4185239,,,,,det_1477,
11754,COM01367.00,2019,Ore processed,O.Au,4185239,,,,,det_1477,
11755,COM01368.00,2006,Ore mined,O.Cu,1740594,10200,,,,det_1435,
11756,COM01368.00,2006,Ore processed,O.Cu,1508176,,,SX-EW,,det_1435,
11757,COM01368.00,2007,Ore mined,O.Cu,2196680,9500,,,,det_1435,
11758,COM01368.00,2007,Ore processed,O.Cu,1922201,,,SX-EW,,det_1435,
11759,COM01368.00,2008,Ore mined,O.Cu,1032329,,,,,det_1434,"In 2008, Straits Resources Ltd. switched from reporting the financial year January to December (prior to 2008) to reporting the financial year July to June (2008 onwards). Therefore, in 2008 the financial year only goes from 01.01.2008-31.06.2008."
11760,COM01368.00,2008,Ore processed,O.Cu,733262,9000,,SX-EW,,det_1434,"In 2008, Straits Resources Ltd. switched from reporting the financial year January to December (prior to 2008) to reporting the financial year July to June (2008 onwards). Therefore, in 2008 the financial year only goes from 01.01.2008-31.06.2008."
11761,COM01374.00,2017,Ore mined,O.Au,1323616,,,,July-June,det_2376,
11762,COM01374.00,2017,Ore processed,O.Au,965300,,,,July-June,det_2376,
11763,COM01374.00,2018,Ore mined,O.Au,1696842,,,,July-June,det_2375,
11764,COM01374.00,2018,Ore processed,O.Au,1835057,,,,July-June,det_2375,
11765,COM01374.00,2019,Ore mined,O.Au,1938606,,,,July-June,det_2375,
11766,COM01374.00,2019,Ore processed,O.Au,1807931,,,,July-June,det_2375,
11767,COM01374.00,2020,Ore mined,O.Au,2758258,,,,July-June,det_1501,
11768,COM01374.00,2020,Ore processed,O.Au,1688291,,,,July-June,det_1501,
11769,COM01375.00,2008,Ore mined,O.Al,4193548,,,,,det_1291,
11770,COM01375.00,2008,Ore processed,O.Al,4193548,,,,,det_1291,
11771,COM01375.00,2009,Ore mined,O.Al,107527,,,,,det_1291,
11772,COM01375.00,2009,Ore processed,O.Al,107527,,,,,det_1291,
11773,COM01375.00,2010,Ore mined,O.Al,939785,,,,,det_2008,
11774,COM01375.00,2010,Ore processed,O.Al,939785,,,,,det_2008,
11775,COM01375.00,2011,Ore mined,O.Al,1980645,,,,,det_2008,
11776,COM01375.00,2011,Ore processed,O.Al,1980645,,,,,det_2008,
11777,COM01375.00,2012,Ore mined,O.Al,1948387,,,,,det_1303,
11778,COM01375.00,2012,Ore processed,O.Al,1948387,,,,,det_1303,
11779,COM01375.00,2013,Ore mined,O.Al,1518280,,,,,det_1303,
11780,COM01375.00,2013,Ore processed,O.Al,1518280,,,,,det_1303,
11781,COM01375.00,2014,Ore mined,O.Al,1903000,,,,,det_2007,
11782,COM01375.00,2014,Ore processed,O.Al,1903000,,,,,det_2007,
11783,COM01375.00,2015,Ore mined,O.Al,1957000,,,,,det_2007,
11784,COM01375.00,2015,Ore processed,O.Al,1957000,,,,,det_2007,
11785,COM01375.00,2016,Ore mined,O.Al,2054000,,,,,det_1284,
11786,COM01375.00,2016,Ore processed,O.Al,2054000,,,,,det_1284,
11787,COM01375.00,2017,Ore mined,O.Al,1954000,,,,,det_1284,
11788,COM01375.00,2017,Ore processed,O.Al,1954000,,,,,det_1284,
11789,COM01375.00,2018,Ore mined,O.Al,1791000,,,,,det_1277,
11790,COM01375.00,2018,Ore processed,O.Al,1791000,,,,,det_1277,
11791,COM01375.00,2019,Ore mined,O.Al,1856000,,,,,det_1277,
11792,COM01375.00,2019,Ore processed,O.Al,1856000,,,,,det_1277,
11793,COM01377.00,2017,Ore mined,O.Li,876000,,720000,,July-June,det_1954,
11794,COM01377.00,2017,Ore processed,O.Li,876000,,720000,,July-June,det_1954,
11795,COM01377.00,2018,Ore mined,O.Li,4021000,,3482000,,July-June,det_1953,
11796,COM01377.00,2018,Ore processed,O.Li,4021000,,3482000,,July-June,det_1953,
11797,COM01377.00,2019,Ore mined,O.Li,398000,,422000,,July-June,det_1952,
11798,COM01377.00,2019,Ore processed,O.Li,398000,,422000,,July-June,det_1952,
11799,COM01377.00,2020,Ore mined,O.Li,31000,,3000,,July-June,det_1951,
11800,COM01377.00,2020,Ore processed,O.Li,31000,,3000,,July-June,det_1951,
11801,COM01380.00,2005,Ore mined,O.Al,5000,,,,,det_2003,
11802,COM01380.00,2005,Ore processed,O.Al,5000,,,,,det_2003,
11803,COM01380.00,2008,Ore mined,O.Al,120800,,,,,det_2002,
11804,COM01380.00,2008,Ore processed,O.Al,120800,,,,,det_2002,
11805,COM01380.00,2009,Ore mined,O.Al,1297200,,,,,det_2001,
11806,COM01380.00,2009,Ore processed,O.Al,1297200,,,,,det_2001,
11807,COM01380.00,2010,Ore mined,O.Al,1190000,,,,,det_2000,
11808,COM01380.00,2010,Ore processed,O.Al,1190000,,,,,det_2000,
11809,COM01380.00,2011,Ore mined,O.Al,1055000,,,,,det_1276,
11810,COM01380.00,2011,Ore processed,O.Al,1055000,,,,,det_1276,
11811,COM01380.00,2012,Ore mined,O.Al,1568800,,,,,det_1275,
11812,COM01380.00,2012,Ore processed,O.Al,1568800,,,,,det_1275,
11813,COM01380.00,2013,Ore mined,O.Al,1876000,,,,,det_1629,
11814,COM01380.00,2013,Ore processed,O.Al,1876000,,,,,det_1629,
11815,COM01380.00,2014,Ore mined,O.Al,893000,,,,,det_1999,
11816,COM01380.00,2014,Ore processed,O.Al,893000,,,,,det_1999,
11817,COM01380.00,2015,Ore mined,O.Al,1263000,,,,,det_1998,
11818,COM01380.00,2015,Ore processed,O.Al,1263000,,,,,det_1998,
11819,COM01380.00,2016,Ore mined,O.Al,1270000,,,,,det_1630,
11820,COM01380.00,2016,Ore processed,O.Al,1270000,,,,,det_1630,
11821,COM01380.00,2017,Ore mined,O.Al,1773000,,,,,det_1997,
11822,COM01380.00,2017,Ore processed,O.Al,1773000,,,,,det_1997,
11823,COM01380.00,2018,Ore mined,O.Al,1519000,,,,,det_1996,
11824,COM01380.00,2018,Ore processed,O.Al,1519000,,,,,det_1996,
11825,COM01380.00,2019,Ore mined,O.Al,601000,,,,,det_1274,
11826,COM01380.00,2019,Ore processed,O.Al,601000,,,,,det_1274,
11827,COM01381.00,2002,Ore mined,O.Al,481000,,,,,det_2006,
11828,COM01381.00,2002,Ore processed,O.Al,481000,,,,,det_2006,
11829,COM01381.00,2003,Ore mined,O.Al,421000,,,,,det_2005,
11830,COM01381.00,2003,Ore processed,O.Al,421000,,,,,det_2005,
11831,COM01381.00,2004,Ore mined,O.Al,136300,,,,,det_2004,
11832,COM01381.00,2004,Ore processed,O.Al,136300,,,,,det_2004,
11833,COM01381.00,2005,Ore mined,O.Al,408000,,,,,det_2003,
11834,COM01381.00,2005,Ore processed,O.Al,408000,,,,,det_2003,
11835,COM01381.00,2008,Ore mined,O.Al,730300,,,,,det_2002,
11836,COM01381.00,2008,Ore processed,O.Al,730300,,,,,det_2002,
11837,COM01381.00,2009,Ore mined,O.Al,1490500,,,,,det_2001,
11838,COM01381.00,2009,Ore processed,O.Al,1490500,,,,,det_2001,
11839,COM01381.00,2010,Ore mined,O.Al,2531000,,,,,det_2000,
11840,COM01381.00,2010,Ore processed,O.Al,2531000,,,,,det_2000,
11841,COM01381.00,2011,Ore mined,O.Al,2907000,,,,,det_1276,
11842,COM01381.00,2011,Ore processed,O.Al,2907000,,,,,det_1276,
11843,COM01381.00,2012,Ore mined,O.Al,3794600,,,,,det_1275,
11844,COM01381.00,2012,Ore processed,O.Al,3794600,,,,,det_1275,
11845,COM01381.00,2013,Ore mined,O.Al,3573000,,,,,det_1629,
11846,COM01381.00,2013,Ore processed,O.Al,3573000,,,,,det_1629,
11847,COM01381.00,2014,Ore mined,O.Al,3329000,,,,,det_1999,
11848,COM01381.00,2014,Ore processed,O.Al,3329000,,,,,det_1999,
11849,COM01381.00,2015,Ore mined,O.Al,2376000,,,,,det_1998,
11850,COM01381.00,2015,Ore processed,O.Al,2376000,,,,,det_1998,
11851,COM01381.00,2016,Ore mined,O.Al,1180000,,,,,det_1630,
11852,COM01381.00,2016,Ore processed,O.Al,1180000,,,,,det_1630,
11853,COM01381.00,2017,Ore mined,O.Al,1771000,,,,,det_1997,
11854,COM01381.00,2017,Ore processed,O.Al,1771000,,,,,det_1997,
11855,COM01381.00,2018,Ore mined,O.Al,1747000,,,,,det_1996,
11856,COM01381.00,2018,Ore processed,O.Al,1747000,,,,,det_1996,
11857,COM01381.00,2019,Ore mined,O.Al,843000,,,,,det_1274,
11858,COM01381.00,2019,Ore processed,O.Al,843000,,,,,det_1274,
11859,COM01384.00,2005,Concentrate,Con.Fe,350000,,,,,det_2025,
11860,COM01384.00,2006,Concentrate,Con.Fe,600000,,,,,det_2024,
11861,COM01384.00,2008,Concentrate,Con.Fe,904800,,,,,det_2023,
11862,COM01384.00,2017,Concentrate,Con.Fe,2430000,,,,,det_1322,
11863,COM01384.00,2018,Ore mined,O.Fe,2470000,,,,,det_1321,
11864,COM01384.00,2018,Ore processed,O.Fe,2470000,,,,,det_1321,
11865,COM01385.00,2008,Ore mined,O.Al,476900,,,,,det_2002,
11866,COM01385.00,2008,Ore processed,O.Al,476900,,,,,det_2002,
11867,COM01385.00,2009,Ore mined,O.Al,0,,,,,det_2001,
11868,COM01385.00,2009,Ore processed,O.Al,0,,,,,det_2001,
11869,COM01385.00,2010,Ore mined,O.Al,28000,,,,,det_2000,
11870,COM01385.00,2010,Ore processed,O.Al,28000,,,,,det_2000,
11871,COM01385.00,2011,Ore mined,O.Al,64600,,,,,det_1276,
11872,COM01385.00,2011,Ore processed,O.Al,64600,,,,,det_1276,
11873,COM01385.00,2012,Ore mined,O.Al,144300,,,,,det_1275,
11874,COM01385.00,2012,Ore processed,O.Al,144300,,,,,det_1275,
11875,COM01385.00,2013,Ore mined,O.Al,130000,,,,,det_1629,
11876,COM01385.00,2013,Ore processed,O.Al,130000,,,,,det_1629,
11877,COM01385.00,2014,Ore mined,O.Al,273000,,,,,det_1999,
11878,COM01385.00,2014,Ore processed,O.Al,273000,,,,,det_1999,
11879,COM01385.00,2015,Ore mined,O.Al,204000,,,,,det_1998,
11880,COM01385.00,2015,Ore processed,O.Al,204000,,,,,det_1998,
11881,COM01385.00,2016,Ore mined,O.Al,75000,,,,,det_1630,
11882,COM01385.00,2016,Ore processed,O.Al,75000,,,,,det_1630,
11883,COM01385.00,2017,Ore mined,O.Al,90000,,,,,det_1997,
11884,COM01385.00,2017,Ore processed,O.Al,90000,,,,,det_1997,
11885,COM01385.00,2018,Ore mined,O.Al,190000,,,,,det_1996,
11886,COM01385.00,2018,Ore processed,O.Al,190000,,,,,det_1996,
11887,COM01385.00,2019,Ore mined,O.Al,102000,,,,,det_1274,
11888,COM01385.00,2019,Ore processed,O.Al,102000,,,,,det_1274,
11889,COM01387.00,2018,Concentrate,Con.Fe,1210000,,1210000,,,det_2943,
11890,COM01387.00,2019,Concentrate,Con.Fe,1381000,,1381000,,,det_2943,
11891,COM01388.00,2007,Ore mined,O.Au,89445384,,,,,det_1696,
11892,COM01388.00,2007,Ore processed,O.Au,89445384,,,,,det_1696,
11893,COM01388.00,2008,Ore mined,O.Au,93411662,,,,,det_1695,
11894,COM01388.00,2008,Ore processed,O.Au,93411662,,,,,det_1695,
11895,COM01388.00,2009,Ore mined,O.Au,133368379,,,,,det_1695,
11896,COM01388.00,2009,Ore processed,O.Au,133368379,,,,,det_1695,
11897,COM01388.00,2010,Ore mined,O.Au,75945341,,,,,det_1694,
11898,COM01388.00,2010,Ore processed,O.Au,75945341,,,,,det_1694,
11899,COM01388.00,2011,Ore mined,O.Au,58254034,,,,,det_1694,
11900,COM01388.00,2011,Ore processed,O.Au,58254034,,,,,det_1694,
11901,COM01388.00,2012,Ore mined,O.Au,31348296,,,,,det_1596,
